timeStamp,label,responseCode,responseMessage,failureMessage,scenario,request_type,run
2025-07-02 13:55:49.395,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:55:49.609,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:55:49.792,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:55:49.970,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:55:50.142,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:55:50.319,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:55:50.486,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:55:50.648,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:55:51.049,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:55:51.584,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:55:51.677,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:55:51.907,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:55:52.091,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:55:52.201,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:55:52.343,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:55:52.411,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:55:52.451,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:55:52.581,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:55:52.670,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:55:52.835,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:55:52.906,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:55:53.029,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:55:53.148,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:55:53.261,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:55:53.301,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:55:53.445,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:55:53.450,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:55:53.669,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:55:53.729,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:55:53.730,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:55:53.866,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:55:54.081,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:55:54.000,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:55:54.249,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:55:54.352,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:55:54.385,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:55:54.610,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:55:54.639,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:55:54.737,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:55:54.738,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:55:54.901,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:55:54.900,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:55:55.029,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:55:55.060,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:55:55.184,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:55:55.267,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:55:55.547,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:55:55.612,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:55:55.772,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:55:55.859,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:55:55.859,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:55:55.916,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:55:55.915,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:55:56.014,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:55:56.104,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:55:56.251,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:55:56.251,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:55:56.444,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:55:56.630,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:55:56.807,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:55:56.808,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:55:56.898,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:55:56.982,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:55:56.982,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:55:57.036,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:55:57.172,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:55:57.172,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:55:57.256,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:55:57.318,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:55:57.480,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:55:57.669,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:55:57.763,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:55:57.764,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:55:57.860,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:55:57.860,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:55:57.943,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:55:57.942,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:55:58.035,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:55:58.035,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:55:58.136,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:55:58.197,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:55:58.428,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:55:58.502,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:55:58.595,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:55:58.651,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:55:58.772,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:55:58.773,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:55:58.861,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:55:58.861,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:55:59.209,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:55:59.209,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:55:59.300,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:55:59.463,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:55:59.632,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:55:59.682,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:55:59.790,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:55:59.841,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:55:59.957,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:55:59.958,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:55:59.957,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:00.015,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:00.017,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:00.134,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:00.195,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:00.506,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:00.660,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:00.660,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:00.833,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:00.833,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:00.885,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:01.059,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:01.182,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:01.182,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:01.182,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:01.243,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:01.243,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:01.355,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:01.355,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:01.409,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:01.538,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:01.538,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:01.600,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:01.746,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:01.746,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:01.930,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:01.928,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:01.989,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:02.126,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:02.182,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:02.389,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:02.389,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:02.536,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:02.536,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:02.590,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:02.590,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:02.735,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:02.734,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:02.735,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:02.848,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:03.029,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:03.030,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:03.029,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:03.210,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:03.210,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:03.211,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:03.210,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:03.399,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:03.648,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:03.648,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:03.648,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:03.648,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:03.705,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:03.705,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:03.868,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:03.867,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:03.920,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:04.078,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:04.078,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:04.135,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:04.290,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:04.291,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:04.291,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:04.290,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:04.502,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:04.560,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:04.791,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:05.192,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:05.194,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:05.193,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:05.276,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:05.276,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:05.440,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:05.439,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:05.439,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:05.496,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:05.496,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:05.672,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:05.671,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:05.670,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:05.670,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:05.723,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:05.992,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:05.989,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:05.990,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:05.989,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:06.338,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:06.445,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:06.680,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:06.679,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:06.680,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:06.680,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:06.934,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:07.014,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:07.017,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:07.464,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:07.467,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:07.464,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:07.569,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:07.567,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:07.798,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:07.797,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:07.798,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:07.797,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:07.853,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:08.096,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:08.095,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:08.095,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:08.097,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:08.096,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:08.098,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:08.408,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:08.409,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:08.408,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:08.409,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:08.410,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:08.409,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:08.748,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:08.748,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:08.748,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:08.748,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:08.803,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:09.080,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:09.081,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:09.164,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:09.164,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:09.465,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:09.469,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:09.545,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:09.544,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:09.984,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:09.984,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:09.984,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:09.984,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:10.069,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:10.342,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:10.342,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:10.346,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:10.342,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:10.342,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:10.341,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:10.754,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:10.751,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:10.754,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:10.755,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:11.003,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:11.269,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:11.269,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:11.270,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:11.269,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:11.269,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:11.336,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:11.580,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:11.580,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:11.581,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:11.581,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:11.679,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:11.680,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:11.679,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:11.929,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:11.929,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:12.092,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:12.093,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:12.093,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:12.485,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:12.485,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:12.486,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:12.488,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:12.546,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:12.817,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:12.817,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:12.817,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:12.817,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:12.818,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:12.817,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:12.817,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:12.933,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:12.933,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:13.135,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:13.135,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:13.135,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:13.135,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:13.258,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:13.258,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:13.259,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:13.488,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:13.488,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:13.487,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:13.626,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:13.626,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
2025-07-02 13:56:13.627,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:13.870,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:13.870,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:13.870,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:13.870,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:13.870,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:14.385,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:14.385,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:14.386,Registration,400,Bad Request,,sas_full_flow_high,Registration,1
2025-07-02 13:56:14.387,Grant,400,Bad Request,,sas_full_flow_high,Grant,1
2025-07-02 13:56:14.388,Relinquishment,400,Bad Request,,sas_full_flow_high,Relinquishment,1
2025-07-02 13:56:14.586,Deregistration,400,Bad Request,,sas_full_flow_high,Deregistration,1
